Unnamed: 0,Movie Name,Year of Release,Watch Time,Movie Rating,Metascore of movie,Gross,Votes,Description,Year,Cumulative Inflation (to 2023),Gross Adjusted for Inflation (2023)
943,A Star Is Born,2018,136,7.6,88.0,215.29,402218.0,A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,2018,1.2236103606220383,263.4310745383186
944,The Thin Red Line,1998,170,7.6,78.0,36.4,194239.0,"Adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War.",1998,1.8197333797805317,66.23829502401135
945,Office Space,1999,89,7.6,68.0,10.82,278187.0,Three company workers who hate their jobs decide to rebel against their greedy boss.,1999,1.7788205080943615,19.246837897580992
946,Moneyball,2011,133,7.6,87.0,75.61,444941.0,Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,2011,1.393172917233373,105.33780427201533
947,What We Do in the Shadows,2014,86,7.6,76.0,3.33,191888.0,"Viago, Deacon, and Vladislav are vampires who are struggling with the mundane aspects of modern life, like paying rent, keeping up with the chore wheel, trying to get into nightclubs, and overcoming flatmate conflicts.",2014,1.31798525114934,4.388890886327302
948,Stardust,2007,127,7.6,66.0,38.63,278725.0,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.",2007,1.4976096074127891,57.852659134356045
949,Minority Report,2002,145,7.6,80.0,132.07,569049.0,"In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.",2002,1.6582846027152032,219.00964748059687
950,Hell or High Water,2016,102,7.6,88.0,26.86,241177.0,"Toby is a divorced father who's trying to make a better life. His brother is an ex-con with a short temper and a loose trigger finger. Together, they plan a series of heists against the bank that's about to foreclose on their family ranch.",2016,1.2730393247497263,34.193836262777644
951,Kung Fu Panda,2008,92,7.6,74.0,215.43,494504.0,"To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way.",2008,1.4639390101786796,315.37638096279295
952,My Cousin Vinny,1992,120,7.6,68.0,52.93,134043.0,"Two New Yorkers accused of murder in rural Alabama while on their way back to college call in the help of one of their cousins, a loudmouth lawyer with no trial experience.",1992,2.1706388864836725,114.89191626158079
953,Star Wars: Episode III - Revenge of the Sith,2005,140,7.6,68.0,380.26,818468.0,"Three years into the Clone Wars, Obi-Wan pursues a new threat, while Anakin is lured by Chancellor Palpatine into a sinister plot to rule the galaxy.",2005,1.5688209442452672,596.5598522587053
954,The Blind Side,2009,129,7.6,53.0,255.96,348096.0,"The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.",2009,1.4310254253946038,366.2852678840028
955,The Others,2001,101,7.6,74.0,96.52,379382.0,"During World War II, a woman who lives with her two photosensitive children on her darkened old family estate in the Channel Islands becomes convinced that the home is haunted.",2001,1.7014000023857985,164.21912823027725
956,Enter the Dragon,1973,102,7.6,83.0,25.0,108868.0,A Shaolin martial artist travels to an island fortress to spy on an opium lord - who is also a former monk from his temple - under the guise of attending a fighting tournament.,1973,7.00490570331091,175.12264258277276
957,The Royal Tenenbaums,2001,110,7.6,76.0,52.36,304538.0,The eccentric members of a dysfunctional family reluctantly gather under the same roof for various reasons.,2001,1.7014000023857985,89.08530412492041
958,The Machinist,2004,101,7.6,61.0,1.08,404123.0,An industrial worker who hasn't slept in a year begins to doubt his own sanity.,2004,1.597059721241682,1.7248244989410166
959,Lethal Weapon,1987,109,7.6,68.0,65.21,268356.0,Two newly paired cops who are complete opposites must put aside their differences in order to catch a gang of drug smugglers.,1987,2.715312912718409,177.06555503836742
960,True Grit,2010,110,7.6,80.0,171.24,349326.0,A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.,2010,1.4071046464057069,240.95259965051326
961,Mulan,1998,87,7.6,71.0,120.62,302791.0,"To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.",1998,1.8197333797805317,219.49624026912775
963,After Hours,1985,97,7.6,90.0,10.6,75226.0,An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho he met that evening at a coffee shop.,1985,2.9453542226839122,31.22075476044947
964,The Fly,1986,96,7.6,79.0,40.46,192980.0,A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.,1986,2.8239254292271454,114.2560228665303
965,Gone Baby Gone,2007,114,7.6,72.0,20.3,281830.0,"Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally.",2007,1.4976096074127891,30.40147503047962
966,Die Hard with a Vengeance,1995,128,7.6,58.0,100.01,398139.0,"John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.",1995,1.9711305384608198,197.1327651514666
967,Mad Max 2,1981,96,7.6,77.0,12.47,187560.0,"In the post-apocalyptic Australian wasteland, a cynical drifter agrees to help a small, gasoline-rich community escape a horde of bandits.",1981,3.813585834698012,47.55541535868421
968,Searching,2018,102,7.6,71.0,26.02,174340.0,"After his teenage daughter goes missing, a desperate father tries to find clues on her laptop.",2018,1.2236103606220383,31.838341583385436
969,Despicable Me,2010,95,7.6,72.0,251.51,565343.0,"When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.",2010,1.4071046464057069,353.90088961749933
971,Eastern Promises,2007,100,7.6,83.0,17.11,252676.0,A teenager who dies during childbirth leaves clues in her journal that could tie her child to a rape involving a violent Russian mob family.,2007,1.4976096074127891,25.62410038283282
972,Rushmore,1998,93,7.6,86.0,17.11,192763.0,"A teenager at Rushmore Academy falls for a much older teacher and befriends a middle-aged industrialist. Later, he finds out that his love interest and his friend are having an affair, which prompts him to begin a vendetta.",1998,1.8197333797805317,31.135638128044896
973,La piel que habito,2011,120,7.6,70.0,3.19,159821.0,"A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.",2011,1.393172917233373,4.444221605974461
974,Serbuan maut,2011,101,7.6,73.0,4.11,211624.0,A S.W.A.T. team becomes trapped in a tenement run by a ruthless mobster and his army of killers and thugs.,2011,1.393172917233373,5.725940689829164
975,End of Watch,2012,109,7.6,68.0,41.0,258654.0,"Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and friends and what happens when they meet criminal forces greater than themselves.",2012,1.3698848743690986,56.16527984913304
976,Dawn of the Planet of the Apes,2014,130,7.6,79.0,208.55,454534.0,The fragile peace between apes and humans is threatened as mistrust and betrayal threaten to plunge both tribes into a war for dominance over the Earth.,2014,1.31798525114934,274.86582412719486
977,The Jungle Book,1967,78,7.6,65.0,141.84,191875.0,Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.,1967,9.206542703885594,1305.8560171191327
978,Match Point,2005,124,7.6,72.0,23.09,223380.0,"At a turning point in his life, a former tennis pro falls for an actress who happens to be dating his friend and soon-to-be brother-in-law.",2005,1.5688209442452672,36.224075602623216
980,Gake no ue no Ponyo,2008,101,7.6,86.0,15.09,153091.0,"A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him.",2008,1.4639390101786796,22.090839663596274
981,The Birds,1963,119,7.6,90.0,11.4,197671.0,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,1963,9.819292438547304,111.93993379943927
984,I Am Sam,2001,132,7.6,28.0,40.31,152927.0,A mentally handicapped man fights for custody of his 7-year-old daughter and in the process teaches his cold-hearted lawyer the value of love and family.,2001,1.7014000023857985,68.58343409617154
985,The Bridges of Madison County,1995,135,7.6,69.0,71.52,85715.0,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,1995,1.9711305384608198,140.97525611071782
986,The Last King of Scotland,2006,123,7.6,74.0,17.61,191771.0,Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s.,2006,1.5350498475981087,27.032227816202692
988,25th Hour,2002,135,7.6,69.0,13.06,182220.0,"Cornered by the DEA, convicted New York drug dealer Montgomery Brogan reevaluates his life in the 24 remaining hours before facing a seven-year jail term.",2002,1.6582846027152032,21.657196911460556
989,United 93,2006,111,7.6,90.0,31.57,108852.0,"A real-time account of the events on United Flight 93, one of the planes hijacked on September 11th, 2001 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.",2006,1.5350498475981087,48.461523688672294
990,50/50,2011,100,7.6,72.0,35.01,337291.0,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.",2011,1.393172917233373,48.77498383234039
991,Barton Fink,1991,116,7.6,69.0,6.15,126032.0,A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,1991,2.2770001919213723,14.00355118031644
992,21 Grams,2003,124,7.6,70.0,16.29,241941.0,"A freak accident brings together a critically ill mathematician, a grieving mother, and a born-again ex-con.",2003,1.6194185573390656,26.380328299053378
993,The Taking of Pelham One Two Three,1974,104,7.6,68.0,2.49,33299.0,"Four armed men hijack a New York City subway car and demand a ransom for the passengers. The city's police are faced with a conundrum: Even if it's paid, how could they get away?",1974,6.761491991612847,16.83611505911599
994,Control,2007,122,7.6,78.0,0.87,67244.0,"A profile of Ian Curtis, the enigmatic singer of Joy Division whose personal, professional, and romantic troubles led him to commit suicide at the age of 23.",2007,1.4976096074127891,1.3029203584491265
995,Philomena,2013,98,7.6,77.0,37.71,102336.0,"A world-weary political journalist picks up the story of a woman's search for her son, who was taken away from her decades ago after she became pregnant and was forced to live in a convent.",2013,1.3417089856700282,50.595845849616765
996,Un long dimanche de fiançailles,2004,133,7.6,76.0,6.17,75004.0,"Tells the story of a young woman's relentless search for her fiancé, who has disappeared from the trenches of the Somme during World War One.",2004,1.597059721241682,9.853858480061177
997,Shine,1996,105,7.6,87.0,35.81,55589.0,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",1996,1.9137189693794365,68.53027629347763
